id,datetime,baropressure,filename,site,airtemp
677,09/16/14 08:00 PM,27.46,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0677.JPG,NFY,22
678,09/16/14 09:00 PM,27.48,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0678.JPG,NFY,19
679,09/16/14 10:00 PM,27.48,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0679.JPG,NFY,17
680,09/16/14 11:00 PM,27.48,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0680.JPG,NFY,16
681,09/17/14 12:00 AM,27.49,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0681.JPG,NFY,14
682,09/17/14 01:00 AM,27.48,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0682.JPG,NFY,13
683,09/17/14 02:00 AM,27.48,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0683.JPG,NFY,12
684,09/17/14 03:00 AM,27.48,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0684.JPG,NFY,11
685,09/17/14 04:00 AM,27.47,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0685.JPG,NFY,11
686,09/17/14 05:00 AM,27.46,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0686.JPG,NFY,10
687,09/17/14 06:00 AM,27.46,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0687.JPG,NFY,10
688,09/17/14 07:00 AM,27.47,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0688.JPG,NFY,9
689,09/17/14 08:00 AM,27.48,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0689.JPG,NFY,9
690,09/17/14 10:00 AM,27.46,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0690.JPG,NFY,21
691,09/17/14 11:00 AM,27.44,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0691.JPG,NFY,21
692,09/17/14 12:00 PM,27.42,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0692.JPG,NFY,23
693,09/17/14 01:00 PM,27.40,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0693.JPG,NFY,27
694,09/17/14 02:00 PM,27.39,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0694.JPG,NFY,28
695,09/17/14 03:00 PM,27.37,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0695.JPG,NFY,29
696,09/17/14 04:00 PM,27.36,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0696.JPG,NFY,29
697,09/17/14 05:00 PM,27.35,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0697.JPG,NFY,28
698,09/17/14 06:00 PM,27.35,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0698.JPG,NFY,27
699,09/17/14 07:00 PM,27.35,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0699.JPG,NFY,24
700,09/17/14 08:00 PM,27.37,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0700.JPG,NFY,21
701,09/17/14 09:00 PM,27.40,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0701.JPG,NFY,19
702,09/17/14 10:00 PM,27.43,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0702.JPG,NFY,17
703,09/17/14 11:00 PM,27.43,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0703.JPG,NFY,16
704,09/18/14 12:00 AM,27.43,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0704.JPG,NFY,15
705,09/18/14 01:00 AM,27.44,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0705.JPG,NFY,14
706,09/18/14 02:00 AM,27.43,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0706.JPG,NFY,13
707,09/18/14 03:00 AM,27.43,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0707.JPG,NFY,13
708,09/18/14 04:00 AM,27.44,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0708.JPG,NFY,13
709,09/18/14 05:00 AM,27.44,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0709.JPG,NFY,12
710,09/18/14 06:00 AM,27.45,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0710.JPG,NFY,12
711,09/18/14 07:00 AM,27.46,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0711.JPG,NFY,12
712,09/18/14 08:00 AM,27.47,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0712.JPG,NFY,12
713,09/18/14 09:00 AM,27.49,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0713.JPG,NFY,13
714,09/18/14 10:00 AM,27.50,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0714.JPG,NFY,14
715,09/18/14 11:00 AM,27.51,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0715.JPG,NFY,15
716,09/18/14 12:00 PM,27.50,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0716.JPG,NFY,17
717,09/18/14 01:00 PM,27.49,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0717.JPG,NFY,18
718,09/18/14 02:00 PM,27.48,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0718.JPG,NFY,19
719,09/18/14 03:00 PM,27.46,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0719.JPG,NFY,21
720,09/18/14 04:00 PM,27.45,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0720.JPG,NFY,23
721,09/18/14 05:00 PM,27.44,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0721.JPG,NFY,22
722,09/18/14 06:00 PM,27.44,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0722.JPG,NFY,22
723,09/18/14 07:00 PM,27.45,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0723.JPG,NFY,20
724,09/18/14 08:00 PM,27.47,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0724.JPG,NFY,18
725,09/18/14 09:00 PM,27.50,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0725.JPG,NFY,16
726,09/18/14 10:00 PM,27.51,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0726.JPG,NFY,15
727,09/18/14 11:00 PM,27.52,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0727.JPG,NFY,14
728,09/19/14 12:00 AM,27.51,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0728.JPG,NFY,13
729,09/19/14 01:00 AM,27.51,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0729.JPG,NFY,12
730,09/19/14 02:00 AM,27.52,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0730.JPG,NFY,11
731,09/19/14 03:00 AM,27.52,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0731.JPG,NFY,11
732,09/19/14 04:00 AM,27.51,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0732.JPG,NFY,10
733,09/19/14 05:00 AM,27.51,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0733.JPG,NFY,10
734,09/19/14 06:00 AM,27.51,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0734.JPG,NFY,9
735,09/19/14 07:00 AM,27.51,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0735.JPG,NFY,9
736,09/19/14 08:00 AM,27.53,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0736.JPG,NFY,9
737,09/19/14 09:00 AM,27.53,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0737.JPG,NFY,14
738,09/19/14 10:00 AM,27.51,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0738.JPG,NFY,17
739,09/19/14 11:00 AM,27.49,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0739.JPG,NFY,18
740,09/19/14 12:00 PM,27.46,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0740.JPG,NFY,20
741,09/19/14 01:00 PM,27.43,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0741.JPG,NFY,23
742,09/19/14 02:00 PM,27.41,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0742.JPG,NFY,26
743,09/19/14 03:00 PM,27.40,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0743.JPG,NFY,28
744,09/19/14 04:00 PM,27.40,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0744.JPG,NFY,29
745,09/19/14 05:00 PM,27.41,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0745.JPG,NFY,28
746,09/19/14 06:00 PM,27.43,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0746.JPG,NFY,26
747,09/19/14 07:00 PM,27.45,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0747.JPG,NFY,23
748,09/19/14 08:00 PM,27.47,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0748.JPG,NFY,21
749,09/19/14 09:00 PM,27.50,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0749.JPG,NFY,19
750,09/19/14 10:00 PM,27.50,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0750.JPG,NFY,17
751,09/19/14 11:00 PM,27.52,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0751.JPG,NFY,16
752,09/20/14 12:00 AM,27.52,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0752.JPG,NFY,15
753,09/20/14 01:00 AM,27.53,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0753.JPG,NFY,14
754,09/20/14 02:00 AM,27.54,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0754.JPG,NFY,13
755,09/20/14 03:00 AM,27.53,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0755.JPG,NFY,12
756,09/20/14 04:00 AM,27.53,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0756.JPG,NFY,12
757,09/20/14 05:00 AM,27.54,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0757.JPG,NFY,11
758,09/20/14 06:00 AM,27.54,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0758.JPG,NFY,10
759,09/20/14 08:00 AM,27.55,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0759.JPG,NFY,10
760,09/20/14 09:00 AM,27.56,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0760.JPG,NFY,16
761,09/20/14 10:00 AM,27.55,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0761.JPG,NFY,18
762,09/20/14 11:00 AM,27.53,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0762.JPG,NFY,19
763,09/20/14 12:00 PM,27.51,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0763.JPG,NFY,21
764,09/20/14 01:00 PM,27.49,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0764.JPG,NFY,25
765,09/20/14 02:00 PM,27.48,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0765.JPG,NFY,27
766,09/20/14 03:00 PM,27.48,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0766.JPG,NFY,28
767,09/20/14 04:00 PM,27.48,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0767.JPG,NFY,28
768,09/20/14 05:00 PM,27.48,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0768.JPG,NFY,27
769,09/20/14 06:00 PM,27.46,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0769.JPG,NFY,25
770,09/20/14 07:00 PM,27.48,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0770.JPG,NFY,23
771,09/20/14 08:00 PM,27.50,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0771.JPG,NFY,21
772,09/20/14 09:00 PM,27.53,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0772.JPG,NFY,20
773,09/20/14 10:00 PM,27.55,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0773.JPG,NFY,18
774,09/20/14 11:00 PM,27.56,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0774.JPG,NFY,17
775,09/21/14 12:00 AM,27.56,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0775.JPG,NFY,17
776,09/21/14 01:00 AM,27.55,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0776.JPG,NFY,16
777,09/21/14 02:00 AM,27.55,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0777.JPG,NFY,16
778,09/21/14 03:00 AM,27.54,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0778.JPG,NFY,15
779,09/21/14 04:00 AM,27.53,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0779.JPG,NFY,15
780,09/21/14 05:00 AM,27.52,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0780.JPG,NFY,14
781,09/21/14 06:00 AM,27.53,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0781.JPG,NFY,14
782,09/21/14 07:00 AM,27.54,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0782.JPG,NFY,14
783,09/21/14 08:00 AM,27.56,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0783.JPG,NFY,14
784,09/21/14 09:00 AM,27.57,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0784.JPG,NFY,14
785,09/21/14 10:00 AM,27.58,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0785.JPG,NFY,14
786,09/21/14 11:00 AM,27.59,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0786.JPG,NFY,14
787,09/21/14 12:00 PM,27.59,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0787.JPG,NFY,15
788,09/21/14 01:00 PM,27.58,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0788.JPG,NFY,18
789,09/21/14 02:00 PM,27.56,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0789.JPG,NFY,20
790,09/21/14 03:00 PM,27.55,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0790.JPG,NFY,22
791,09/21/14 04:00 PM,27.54,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0791.JPG,NFY,24
792,09/21/14 05:00 PM,27.54,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0792.JPG,NFY,24
793,09/21/14 06:00 PM,27.56,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0793.JPG,NFY,22
794,09/21/14 07:00 PM,27.57,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0794.JPG,NFY,20
795,09/21/14 08:00 PM,27.58,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0795.JPG,NFY,18
796,09/21/14 09:00 PM,27.61,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0796.JPG,NFY,17
797,09/21/14 10:00 PM,27.61,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0797.JPG,NFY,16
798,09/21/14 11:00 PM,27.62,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0798.JPG,NFY,14
799,09/22/14 12:00 AM,27.62,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0799.JPG,NFY,13
800,09/22/14 01:00 AM,27.62,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0800.JPG,NFY,13
801,09/22/14 02:00 AM,27.63,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0801.JPG,NFY,12
802,09/22/14 03:00 AM,27.62,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0802.JPG,NFY,11
803,09/22/14 04:00 AM,27.61,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0803.JPG,NFY,11
804,09/22/14 05:00 AM,27.61,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0804.JPG,NFY,10
805,09/22/14 06:00 AM,27.61,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0805.JPG,NFY,10
806,09/22/14 07:00 AM,27.63,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0806.JPG,NFY,9
807,09/22/14 08:00 AM,27.64,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0807.JPG,NFY,9
808,09/22/14 09:00 AM,27.64,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0808.JPG,NFY,18
809,09/22/14 10:00 AM,27.63,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0809.JPG,NFY,22
810,09/22/14 11:00 AM,27.62,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0810.JPG,NFY,22
811,09/22/14 12:00 PM,27.61,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0811.JPG,NFY,23
812,09/22/14 01:00 PM,27.59,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0812.JPG,NFY,26
813,09/22/14 02:00 PM,27.56,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0813.JPG,NFY,27
814,09/22/14 03:00 PM,27.55,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0814.JPG,NFY,28
815,09/22/14 04:00 PM,27.55,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0815.JPG,NFY,28
816,09/22/14 05:00 PM,27.55,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0816.JPG,NFY,27
817,09/22/14 06:00 PM,27.55,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0817.JPG,NFY,25
818,09/22/14 07:00 PM,27.57,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0818.JPG,NFY,22
819,09/22/14 08:00 PM,27.58,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0819.JPG,NFY,20
820,09/22/14 09:00 PM,27.59,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0820.JPG,NFY,18
821,09/22/14 10:00 PM,27.60,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0821.JPG,NFY,16
822,09/22/14 11:00 PM,27.60,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0822.JPG,NFY,15
823,09/23/14 12:00 AM,27.60,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0823.JPG,NFY,14
824,09/23/14 01:00 AM,27.60,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0824.JPG,NFY,13
825,09/23/14 02:00 AM,27.61,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0825.JPG,NFY,12
826,09/23/14 03:00 AM,27.60,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0826.JPG,NFY,11
827,09/23/14 04:00 AM,27.59,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0827.JPG,NFY,10
828,09/23/14 05:00 AM,27.59,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0828.JPG,NFY,10
829,09/23/14 06:00 AM,27.60,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0829.JPG,NFY,9
830,09/23/14 07:00 AM,27.62,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0830.JPG,NFY,9
831,09/23/14 08:00 AM,27.62,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0831.JPG,NFY,9
832,09/23/14 09:00 AM,27.63,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0832.JPG,NFY,14
833,09/23/14 10:00 AM,27.63,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0833.JPG,NFY,17
834,09/23/14 11:00 AM,27.62,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0834.JPG,NFY,18
835,09/23/14 12:00 PM,27.59,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0835.JPG,NFY,21
836,09/23/14 01:00 PM,27.58,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0836.JPG,NFY,24
837,09/23/14 02:00 PM,27.56,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0837.JPG,NFY,25
838,09/23/14 03:00 PM,27.55,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0838.JPG,NFY,26
839,09/23/14 04:00 PM,27.53,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0839.JPG,NFY,27
840,09/23/14 05:00 PM,27.53,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0840.JPG,NFY,26
841,09/23/14 06:00 PM,27.52,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0841.JPG,NFY,24
842,09/23/14 07:00 PM,27.53,X:\sierra\Long_Term_Monitoring\American Yuba Rivers\photos\NFYuba\TimeLapse\20150206\PICT0842.JPG,NFY,21
