Serial_number:,,,,
8/21/2017,21:45:00,0,0.8122,21.549
8/21/2017,22:00:00,0,0.8138,21.344
8/21/2017,22:15:00,0,0.8147,21.066
8/21/2017,22:30:00,0,0.8169,20.854
8/21/2017,22:45:00,0,0.8201,20.546
8/21/2017,23:00:00,0,0.8194,20.371
8/21/2017,23:15:00,0,0.8204,20.073
8/21/2017,23:30:00,0,0.8195,20.061
8/21/2017,23:45:00,0,0.8173,19.97
8/22/2017,0:00:00,0,0.816,19.792
8/22/2017,0:15:00,0,0.8103,19.522
8/22/2017,0:30:00,0,0.8132,19.214
8/22/2017,0:45:00,0,0.8142,19.035
8/22/2017,1:00:00,0,0.8136,18.981
8/22/2017,1:15:00,0,0.8118,18.988
8/22/2017,1:30:00,0,0.8129,18.926
8/22/2017,1:45:00,0,0.8123,18.479
8/22/2017,2:00:00,0,0.8121,18.483
8/22/2017,2:15:00,0,0.8128,18.088
8/22/2017,2:30:00,0,0.8112,18.184
8/22/2017,2:45:00,0,0.8116,18.118
8/22/2017,3:00:00,0,0.8127,18.023
8/22/2017,3:15:00,0,0.8162,17.966
8/22/2017,3:30:00,0,0.8149,17.646
8/22/2017,3:45:00,0,0.8171,17.615
8/22/2017,4:00:00,0,0.8167,17.596
8/22/2017,4:15:00,0,0.8154,17.709
8/22/2017,4:30:00,0,0.8158,17.766
8/22/2017,4:45:00,0,0.8169,17.423
8/22/2017,5:00:00,0,0.8165,17.428
8/22/2017,5:15:00,0,0.8179,17.404
8/22/2017,5:30:00,0,0.8192,17.407
8/22/2017,5:45:00,0,0.8186,17.433
8/22/2017,6:00:00,0,0.8173,17.021
8/22/2017,6:15:00,0,0.8196,17.188
8/22/2017,6:30:00,0,0.8209,17.233
8/22/2017,6:45:00,0,0.8223,17.265
8/22/2017,7:00:00,0,0.8216,17.287
8/22/2017,7:15:00,0,0.8208,17.269
8/22/2017,7:30:00,0,0.8224,17.418
8/22/2017,7:45:00,0,0.8237,17.648
8/22/2017,8:00:00,0,0.8234,17.834
8/22/2017,8:15:00,0,0.8244,18.048
8/22/2017,8:30:00,0,0.8239,18.64
8/22/2017,8:45:00,0,0.8234,19.086
8/22/2017,9:00:00,0,0.8221,19.339
8/22/2017,9:15:00,0,0.8229,19.589
8/22/2017,9:30:00,0,0.8223,19.938
8/22/2017,9:45:00,0,0.8222,20.33
8/22/2017,10:00:00,0,0.8216,21.323
8/22/2017,10:15:00,0,0.8188,22.153
8/22/2017,10:30:00,0,0.8214,22.215
8/22/2017,10:45:00,0,0.8233,22.312
8/22/2017,11:00:00,0,0.8232,22.752
8/22/2017,11:15:00,0,0.8233,23.375
8/22/2017,11:30:00,0,0.8234,23.383
8/22/2017,11:45:00,0,0.8224,23.316
8/22/2017,12:00:00,0,0.8203,23.267
8/22/2017,12:15:00,0,0.8199,23.276
8/22/2017,12:30:00,0,0.8206,23.541
8/22/2017,12:45:00,0,0.8196,24.265
8/22/2017,13:00:00,0,0.8188,24.859
8/22/2017,13:15:00,0,0.8172,25.592
8/22/2017,13:30:00,0,0.8138,26.604
8/22/2017,13:45:00,0,0.8121,27.878
8/22/2017,14:00:00,0,0.8092,28.961
8/22/2017,14:15:00,0,0.8112,29.135
8/22/2017,14:30:00,0,0.8099,28.403
8/22/2017,14:45:00,0,0.8102,27.378
8/22/2017,15:00:00,0,0.8076,27.083
8/22/2017,15:15:00,0,0.8105,26.423
8/22/2017,15:30:00,0,0.8098,26.263
8/22/2017,15:45:00,0,0.8112,25.738
8/22/2017,16:00:00,0,0.8082,25.371
8/22/2017,16:15:00,0,0.8082,25.386
8/22/2017,16:30:00,0,0.8107,25.397
8/22/2017,16:45:00,0,0.8083,26.054
8/22/2017,17:00:00,0,0.8077,26.013
8/22/2017,17:15:00,0,0.8057,25.851
8/22/2017,17:30:00,0,0.8075,25.192
8/22/2017,17:45:00,0,0.8081,25.041
8/22/2017,18:00:00,0,0.8077,25.016
8/22/2017,18:15:00,0,0.8059,24.898
8/22/2017,18:30:00,0,0.8049,24.672
8/22/2017,18:45:00,0,0.8053,24.349
8/22/2017,19:00:00,0,0.8055,24.324
8/22/2017,19:15:00,0,0.8048,24.155
8/22/2017,19:30:00,0,0.8074,23.769
8/22/2017,19:45:00,0,0.8082,23.566
8/22/2017,20:00:00,0,0.8108,23.393
8/22/2017,20:15:00,0,0.8125,23.156
8/22/2017,20:30:00,0,0.8138,22.93
8/22/2017,20:45:00,0,0.8138,22.714
8/22/2017,21:00:00,0,0.8146,22.413
8/22/2017,21:15:00,0,0.8148,22.209
8/22/2017,21:30:00,0,0.8152,21.801
8/22/2017,21:45:00,0,0.8149,21.544
8/22/2017,22:00:00,0,0.8133,21.192
8/22/2017,22:15:00,0,0.8123,21.064
8/22/2017,22:30:00,0,0.8121,20.899
8/22/2017,22:45:00,0,0.8132,20.791
8/22/2017,23:00:00,0,0.8137,20.683
8/22/2017,23:15:00,0,0.8144,20.466
8/22/2017,23:30:00,0,0.815,20.254
8/22/2017,23:45:00,0,0.8161,20.167
8/23/2017,0:00:00,0,0.8165,19.931
8/23/2017,0:15:00,0,0.8175,19.712
8/23/2017,0:30:00,0,0.8172,19.648
8/23/2017,0:45:00,0,0.8169,19.747
8/23/2017,1:00:00,0,0.8181,19.729
8/23/2017,1:15:00,0,0.8167,19.62
8/23/2017,1:30:00,0,0.8149,19.524
8/23/2017,1:45:00,0,0.8151,19.358
8/23/2017,2:00:00,0,0.8147,19.158
8/23/2017,2:15:00,0,0.8138,19.135
8/23/2017,2:30:00,0,0.8125,19.107
8/23/2017,2:45:00,0,0.8127,18.866
8/23/2017,3:00:00,0,0.8124,18.634
8/23/2017,3:15:00,0,0.8127,18.584
8/23/2017,3:30:00,0,0.8118,18.412
8/23/2017,3:45:00,0,0.8122,18.241
8/23/2017,4:00:00,0,0.811,18.22
8/23/2017,4:15:00,0,0.8113,18.087
8/23/2017,4:30:00,0,0.8107,18.003
8/23/2017,4:45:00,0,0.8091,17.91
8/23/2017,5:00:00,0,0.809,18
8/23/2017,5:15:00,0,0.8091,18.017
8/23/2017,5:30:00,0,0.8087,17.898
8/23/2017,5:45:00,0,0.8092,17.719
8/23/2017,6:00:00,0,0.8095,17.877
8/23/2017,6:15:00,0,0.8106,17.995
8/23/2017,6:30:00,0,0.8096,18.132
8/23/2017,6:45:00,0,0.81,18.157
8/23/2017,7:00:00,0,0.8104,18.04
8/23/2017,7:15:00,0,0.8099,17.937
8/23/2017,7:30:00,0,0.8113,18.125
8/23/2017,7:45:00,0,0.8117,18.393
8/23/2017,8:00:00,0,0.8101,18.554
8/23/2017,8:15:00,0,0.8107,19.283
8/23/2017,8:30:00,0,0.8103,19.791
8/23/2017,8:45:00,0,0.8084,20.784
8/23/2017,9:00:00,0,0.8064,21.941
8/23/2017,9:15:00,0,0.8053,22.582
8/23/2017,9:30:00,0,0.8049,23.471
8/23/2017,9:45:00,0,0.8039,23.563
8/23/2017,10:00:00,0,0.8041,24.117
8/23/2017,10:15:00,0,0.8036,24.124
8/23/2017,10:30:00,0,0.8017,24.203
8/23/2017,10:45:00,0,0.7996,24.462
8/23/2017,11:00:00,0,0.7981,25.001
8/23/2017,11:15:00,0,0.796,25.569
8/23/2017,11:30:00,0,0.7939,26.101
8/23/2017,11:45:00,0,0.7919,26.601
8/23/2017,12:00:00,0,0.7898,27.45
8/23/2017,12:15:00,0,0.7875,27.915
8/23/2017,12:30:00,0,0.7855,29.023
8/23/2017,12:45:00,0,0.7847,30.081
8/23/2017,13:00:00,0,0.7831,30.909
8/23/2017,13:15:00,0,0.7827,31.388
8/23/2017,13:30:00,0,0.7816,31.736
8/23/2017,13:45:00,0,0.781,32.283
8/23/2017,14:00:00,0,0.7789,32.542
8/23/2017,14:15:00,0,0.7789,32.6
8/23/2017,14:30:00,0,0.7772,32.774
8/23/2017,14:45:00,0,0.7755,32.88
8/23/2017,15:00:00,0,0.775,33.067
8/23/2017,15:15:00,0,0.7742,34.365
8/23/2017,15:30:00,0,0.7738,34.831
8/23/2017,15:45:00,0,0.7733,35.242
8/23/2017,16:00:00,0,0.7729,34.372
8/23/2017,16:15:00,0,0.7716,33.652
8/23/2017,16:30:00,0,0.7725,32.978
8/23/2017,16:45:00,0,0.7703,32.321
8/23/2017,17:00:00,0,0.7696,31.883
8/23/2017,17:15:00,0,0.7709,31.394
8/23/2017,17:30:00,0,0.7684,30.92
8/23/2017,17:45:00,0,0.7667,30.518
8/23/2017,18:00:00,0,0.7666,29.974
8/23/2017,18:15:00,0,0.7667,29.464
8/23/2017,18:30:00,0,0.7667,28.931
8/23/2017,18:45:00,0,0.7672,28.443
8/23/2017,19:00:00,0,0.7673,27.893
8/23/2017,19:15:00,0,0.7687,27.305
8/23/2017,19:30:00,0,0.7703,26.731
8/23/2017,19:45:00,0,0.772,26.059
8/23/2017,20:00:00,0,0.7731,25.535
8/23/2017,20:15:00,0,0.7754,24.881
8/23/2017,20:30:00,0,0.777,24.302
8/23/2017,20:45:00,0,0.7782,23.755
8/23/2017,21:00:00,0,0.78,23.452
8/23/2017,21:15:00,0,0.7825,23.025
8/23/2017,21:30:00,0,0.7836,22.579
8/23/2017,21:45:00,0,0.7847,22.232
8/23/2017,22:00:00,0,0.7856,21.865
8/23/2017,22:15:00,0,0.7864,21.433
8/23/2017,22:30:00,0,0.7867,21.012
8/23/2017,22:45:00,0,0.7875,20.722
8/23/2017,23:00:00,0,0.7875,20.428
8/23/2017,23:15:00,0,0.7879,20.147
8/23/2017,23:30:00,0,0.7878,19.825
8/23/2017,23:45:00,0,0.7873,19.552
8/24/2017,0:00:00,0,0.7879,19.385
8/24/2017,0:15:00,0,0.7879,19.039
8/24/2017,0:30:00,0,0.7865,18.884
8/24/2017,0:45:00,0,0.7864,18.636
8/24/2017,1:00:00,0,0.787,18.437
8/24/2017,1:15:00,0,0.7874,18.125
8/24/2017,1:30:00,0,0.7869,17.805
8/24/2017,1:45:00,0,0.7866,17.67
8/24/2017,2:00:00,0,0.7856,17.511
8/24/2017,2:15:00,0,0.7862,17.247
8/24/2017,2:30:00,0,0.785,17.14
8/24/2017,2:45:00,0,0.7849,17.102
8/24/2017,3:00:00,0,0.784,16.819
8/24/2017,3:15:00,0,0.7836,16.617
8/24/2017,3:30:00,0,0.7821,16.411
8/24/2017,3:45:00,0,0.7822,16.271
8/24/2017,4:00:00,0,0.7809,16.163
8/24/2017,4:15:00,0,0.7814,16.063
8/24/2017,4:30:00,0,0.7803,15.936
8/24/2017,4:45:00,0,0.7792,15.896
8/24/2017,5:00:00,0,0.7783,15.879
8/24/2017,5:15:00,0,0.779,15.664
8/24/2017,5:30:00,0,0.7795,15.555
8/24/2017,5:45:00,0,0.7794,15.466
8/24/2017,6:00:00,0,0.7801,15.43
8/24/2017,6:15:00,0,0.7808,15.161
8/24/2017,6:30:00,0,0.781,15.192
8/24/2017,6:45:00,0,0.7817,15.19
8/24/2017,7:00:00,0,0.7819,15.087
8/24/2017,7:15:00,0,0.7821,15.087
8/24/2017,7:30:00,0,0.781,15.023
8/24/2017,7:45:00,0,0.7813,15.279
8/24/2017,8:00:00,0,0.7815,15.685
8/24/2017,8:15:00,0,0.7814,16.866
8/24/2017,8:30:00,0,0.7797,18.454
8/24/2017,8:45:00,0,0.7784,19.83
8/24/2017,9:00:00,0,0.7787,21.437
8/24/2017,9:15:00,0,0.7788,22.846
8/24/2017,9:30:00,0,0.7789,23.048
8/24/2017,9:45:00,0,0.7785,22.938
8/24/2017,10:00:00,0,0.778,23.31
8/24/2017,10:15:00,0,0.7777,23.635
8/24/2017,10:30:00,0,0.7754,23.999
8/24/2017,10:45:00,0,0.7729,24.373
8/24/2017,11:00:00,0,0.7719,24.87
8/24/2017,11:15:00,0,0.771,25.317
8/24/2017,11:30:00,0,0.7682,26.291
8/24/2017,11:45:00,0,0.7669,26.99
8/24/2017,12:00:00,0,0.7646,28.167
8/24/2017,12:15:00,0,0.7628,29.067
8/24/2017,12:30:00,0,0.7631,29.737
8/24/2017,12:45:00,0,0.761,30.238
8/24/2017,13:00:00,0,0.7599,30.621
8/24/2017,13:15:00,0,0.757,30.95
8/24/2017,13:30:00,0,0.7572,31.169
8/24/2017,13:45:00,0,0.755,31.27
8/24/2017,14:00:00,0,0.7553,31.404
8/24/2017,14:15:00,0,0.7547,31.785
8/24/2017,14:30:00,0,0.7547,31.983
8/24/2017,14:45:00,0,0.754,32.121
8/24/2017,15:00:00,0,0.7543,31.955
8/24/2017,15:15:00,0,0.7525,32.53
8/24/2017,15:30:00,0,0.7533,32.834
8/24/2017,15:45:00,0,0.7513,34.161
8/24/2017,16:00:00,0,0.7499,33.604
8/24/2017,16:15:00,0,0.7487,32.233
8/24/2017,16:30:00,0,0.7479,31.643
8/24/2017,16:45:00,0,0.7475,31.119
8/24/2017,17:00:00,0,0.7467,30.86
8/24/2017,17:15:00,0,0.7464,30.493
8/24/2017,17:30:00,0,0.7468,30.042
8/24/2017,17:45:00,0,0.7466,29.579
8/24/2017,18:00:00,0,0.7461,29.13
8/24/2017,18:15:00,0,0.7453,28.614
8/24/2017,18:30:00,0,0.7457,28.153
8/24/2017,18:45:00,0,0.746,27.703
8/24/2017,19:00:00,0,0.7487,27.239
8/24/2017,19:15:00,0,0.7484,26.717
8/24/2017,19:30:00,0,0.7495,26.148
8/24/2017,19:45:00,0,0.7517,25.5
8/24/2017,20:00:00,0,0.7527,24.861
8/24/2017,20:15:00,0,0.7536,24.316
8/24/2017,20:30:00,0,0.755,23.608
8/24/2017,20:45:00,0,0.7569,23.148
8/24/2017,21:00:00,0,0.7592,22.596
8/24/2017,21:15:00,0,0.7608,22.328
8/24/2017,21:30:00,0,0.7609,21.86
8/24/2017,21:45:00,0,0.7629,21.472
8/24/2017,22:00:00,0,0.7626,21.233
8/24/2017,22:15:00,0,0.7632,20.828
8/24/2017,22:30:00,0,0.7634,20.569
8/24/2017,22:45:00,0,0.764,20.174
8/24/2017,23:00:00,0,0.7649,19.915
8/24/2017,23:15:00,0,0.765,19.588
8/24/2017,23:30:00,0,0.7653,19.297
8/24/2017,23:45:00,0,0.7657,18.935
8/25/2017,0:00:00,0,0.766,18.671
8/25/2017,0:15:00,0,0.7667,18.211
8/25/2017,0:30:00,0,0.7655,17.879
8/25/2017,0:45:00,0,0.7653,17.649
8/25/2017,1:00:00,0,0.7659,17.406
8/25/2017,1:15:00,0,0.766,17.271
8/25/2017,1:30:00,0,0.767,17.023
8/25/2017,1:45:00,0,0.7662,16.862
8/25/2017,2:00:00,0,0.7662,16.647
8/25/2017,2:15:00,0,0.7664,16.568
8/25/2017,2:30:00,0,0.7656,16.37
8/25/2017,2:45:00,0,0.7671,16.281
8/25/2017,3:00:00,0,0.7657,16.08
8/25/2017,3:15:00,0,0.7667,15.852
8/25/2017,3:30:00,0,0.767,15.752
8/25/2017,3:45:00,0,0.7673,15.666
8/25/2017,4:00:00,0,0.7689,15.64
8/25/2017,4:15:00,0,0.7685,15.497
8/25/2017,4:30:00,0,0.7688,15.408
8/25/2017,4:45:00,0,0.7689,15.325
8/25/2017,5:00:00,0,0.7686,15.019
8/25/2017,5:15:00,0,0.7677,14.942
8/25/2017,5:30:00,0,0.7688,14.707
8/25/2017,5:45:00,0,0.7693,14.519
8/25/2017,6:00:00,0,0.77,14.483
8/25/2017,6:15:00,0,0.7719,14.484
8/25/2017,6:30:00,0,0.773,14.368
8/25/2017,6:45:00,0,0.7735,14.35
8/25/2017,7:00:00,0,0.7741,14.296
8/25/2017,7:15:00,0,0.7755,14.264
8/25/2017,7:30:00,0,0.7769,14.321
8/25/2017,7:45:00,0,0.7775,14.261
8/25/2017,8:00:00,0,0.7768,14.871
8/25/2017,8:15:00,0,0.777,16.048
8/25/2017,8:30:00,0,0.7767,18.37
8/25/2017,8:45:00,0,0.7765,20.356
8/25/2017,9:00:00,0,0.7765,20.493
8/25/2017,9:15:00,0,0.7766,20.84
8/25/2017,9:30:00,0,0.7759,21.263
8/25/2017,9:45:00,0,0.7757,21.522
8/25/2017,10:00:00,0,0.7752,21.804
8/25/2017,10:15:00,0,0.7749,22.365
8/25/2017,10:30:00,0,0.7737,22.742
8/25/2017,10:45:00,0,0.7734,23.216
8/25/2017,11:00:00,0,0.7712,23.808
8/25/2017,11:15:00,0,0.7695,24.801
8/25/2017,11:30:00,0,0.7682,25.471
8/25/2017,11:45:00,0,0.7662,26.229
8/25/2017,12:00:00,0,0.766,26.876
8/25/2017,12:15:00,0,0.7642,27.717
8/25/2017,12:30:00,0,0.7626,29.177
8/25/2017,12:45:00,0,0.7625,29.837
8/25/2017,13:00:00,0,0.7626,30.551
8/25/2017,13:15:00,0,0.7621,31.051
8/25/2017,13:30:00,0,0.7616,31.552
8/25/2017,13:45:00,0,0.7622,31.922
8/25/2017,14:00:00,0,0.7615,32.215
8/25/2017,14:15:00,0,0.7611,32.363
8/25/2017,14:30:00,0,0.7616,32.434
8/25/2017,14:45:00,0,0.7612,32.691
8/25/2017,15:00:00,0,0.7605,32.662
8/25/2017,15:15:00,0,0.7594,34.008
8/25/2017,15:30:00,0,0.7591,33.822
8/25/2017,15:45:00,0,0.7596,34.77
8/25/2017,16:00:00,0,0.7594,34.906
8/25/2017,16:15:00,0,0.7607,33.389
8/25/2017,16:30:00,0,0.7608,32.667
8/25/2017,16:45:00,0,0.7604,32.133
8/25/2017,17:00:00,0,0.7616,31.706
8/25/2017,17:15:00,0,0.7618,31.215
8/25/2017,17:30:00,0,0.764,30.704
8/25/2017,17:45:00,0,0.7637,30.265
8/25/2017,18:00:00,0,0.7641,29.755
8/25/2017,18:15:00,0,0.764,29.216
8/25/2017,18:30:00,0,0.7639,28.687
8/25/2017,18:45:00,0,0.7647,28.161
8/25/2017,19:00:00,0,0.7661,27.517
8/25/2017,19:15:00,0,0.7661,27.01
8/25/2017,19:30:00,0,0.7668,26.42
8/25/2017,19:45:00,0,0.7694,25.746
8/25/2017,20:00:00,0,0.7711,25.083
8/25/2017,20:15:00,0,0.7731,24.575
8/25/2017,20:30:00,0,0.7747,24.008
8/25/2017,20:45:00,0,0.7775,23.545
8/25/2017,21:00:00,0,0.7802,23.101
8/25/2017,21:15:00,0,0.7813,22.467
8/25/2017,21:30:00,0,0.7831,22.177
8/25/2017,21:45:00,0,0.7855,21.932
8/25/2017,22:00:00,0,0.7857,21.497
8/25/2017,22:15:00,0,0.7866,21.206
8/25/2017,22:30:00,0,0.7875,20.87
8/25/2017,22:45:00,0,0.7883,20.594
8/25/2017,23:00:00,0,0.789,20.129
8/25/2017,23:15:00,0,0.79,20.006
8/25/2017,23:30:00,0,0.7915,19.659
8/25/2017,23:45:00,0,0.7922,19.445
8/26/2017,0:00:00,0,0.7939,19.068
8/26/2017,0:15:00,0,0.7942,18.948
8/26/2017,0:30:00,0,0.7961,18.648
8/26/2017,0:45:00,0,0.7972,18.379
8/26/2017,1:00:00,0,0.7979,18.13
8/26/2017,1:15:00,0,0.7979,17.988
8/26/2017,1:30:00,0,0.7985,17.564
8/26/2017,1:45:00,0,0.7994,17.471
8/26/2017,2:00:00,0,0.7998,17.228
8/26/2017,2:15:00,0,0.801,17
8/26/2017,2:30:00,0,0.801,16.842
8/26/2017,2:45:00,0,0.8017,16.768
8/26/2017,3:00:00,0,0.8024,16.73
8/26/2017,3:15:00,0,0.8022,16.688
8/26/2017,3:30:00,0,0.8022,16.344
8/26/2017,3:45:00,0,0.802,16.333
8/26/2017,4:00:00,0,0.8021,16.28
8/26/2017,4:15:00,0,0.8009,16.06
8/26/2017,4:30:00,0,0.8018,15.974
8/26/2017,4:45:00,0,0.8019,15.948
8/26/2017,5:00:00,0,0.8015,16.013
8/26/2017,5:15:00,0,0.8025,16.13
8/26/2017,5:30:00,0,0.8023,16.24
8/26/2017,5:45:00,0,0.8034,16.427
8/26/2017,6:00:00,0,0.8052,16.539
8/26/2017,6:15:00,0,0.8055,16.453
8/26/2017,6:30:00,0,0.8065,16.303
8/26/2017,6:45:00,0,0.8096,16.435
8/26/2017,7:00:00,0,0.8106,16.421
8/26/2017,7:15:00,0,0.8115,16.248
8/26/2017,7:30:00,0,0.8133,16.003
8/26/2017,7:45:00,0,0.8129,16.149
8/26/2017,8:00:00,0,0.8133,16.819
8/26/2017,8:15:00,0,0.8146,18.52
8/26/2017,8:30:00,0,0.816,20.532
8/26/2017,8:45:00,0,0.8158,21.692
8/26/2017,9:00:00,0,0.8151,22.466
8/26/2017,9:15:00,0,0.815,23.305
8/26/2017,9:30:00,0,0.8155,23.823
8/26/2017,9:45:00,0,0.8155,24.402
8/26/2017,10:00:00,0,0.8166,24.628
8/26/2017,10:15:00,0,0.815,25.323
8/26/2017,10:30:00,0,0.815,25.629
8/26/2017,10:45:00,0,0.8149,26.108
8/26/2017,11:00:00,0,0.8135,26.557
8/26/2017,11:15:00,0,0.8117,27.084
8/26/2017,11:30:00,0,0.8114,27.702
8/26/2017,11:45:00,0,0.8106,28.288
8/26/2017,12:00:00,0,0.8083,28.838
8/26/2017,12:15:00,0,0.8085,29.494
8/26/2017,12:30:00,0,0.8059,30.624
8/26/2017,12:45:00,0,0.8061,31.695
8/26/2017,13:00:00,0,0.8046,32.49
8/26/2017,13:15:00,0,0.8041,33.158
8/26/2017,13:30:00,0,0.8044,33.643
8/26/2017,13:45:00,0,0.8016,33.961
8/26/2017,14:00:00,0,0.8019,34.355
8/26/2017,14:15:00,0,0.8002,34.716
8/26/2017,14:30:00,0,0.7996,34.946
8/26/2017,14:45:00,0,0.7985,35.164
8/26/2017,15:00:00,0,0.7973,35.225
8/26/2017,15:15:00,0,0.7959,36.528
8/26/2017,15:30:00,0,0.796,36.746
8/26/2017,15:45:00,0,0.7941,38.434
8/26/2017,16:00:00,0,0.794,38.383
8/26/2017,16:15:00,0,0.7933,36.632
8/26/2017,16:30:00,0,0.7937,35.172
8/26/2017,16:45:00,0,0.7929,34.31
8/26/2017,17:00:00,0,0.794,33.725
8/26/2017,17:15:00,0,0.7928,33.126
8/26/2017,17:30:00,0,0.7944,32.626
8/26/2017,17:45:00,0,0.7936,32.123
8/26/2017,18:00:00,0,0.7935,31.526
8/26/2017,18:15:00,0,0.795,30.949
8/26/2017,18:30:00,0,0.7955,30.431
8/26/2017,18:45:00,0,0.7967,29.872
8/26/2017,19:00:00,0,0.7986,29.323
8/26/2017,19:15:00,0,0.7995,28.743
8/26/2017,19:30:00,0,0.8032,28.036
8/26/2017,19:45:00,0,0.804,27.342
8/26/2017,20:00:00,0,0.8067,26.679
8/26/2017,20:15:00,0,0.8092,26.219
8/26/2017,20:30:00,0,0.8121,25.604
8/26/2017,20:45:00,0,0.8138,24.948
8/26/2017,21:00:00,0,0.8157,24.484
8/26/2017,21:15:00,0,0.818,24.087
8/26/2017,21:30:00,0,0.818,23.7
8/26/2017,21:45:00,0,0.8201,23.362
8/26/2017,22:00:00,0,0.8216,23.043
8/26/2017,22:15:00,0,0.822,22.58
8/26/2017,22:30:00,0,0.8236,22.359
8/26/2017,22:45:00,0,0.824,21.938
8/26/2017,23:00:00,0,0.8243,21.689
8/26/2017,23:15:00,0,0.8243,21.364
8/26/2017,23:30:00,0,0.8243,21.104
8/26/2017,23:45:00,0,0.8246,20.74
8/27/2017,0:00:00,0,0.8241,20.409
8/27/2017,0:15:00,0,0.824,20.246
8/27/2017,0:30:00,0,0.825,19.888
8/27/2017,0:45:00,0,0.825,19.821
8/27/2017,1:00:00,0,0.8243,19.629
8/27/2017,1:15:00,0,0.8254,19.228
8/27/2017,1:30:00,0,0.8248,19.049
8/27/2017,1:45:00,0,0.8254,18.962
8/27/2017,2:00:00,0,0.8245,18.695
8/27/2017,2:15:00,0,0.8247,18.604
8/27/2017,2:30:00,0,0.8258,18.413
8/27/2017,2:45:00,0,0.8253,18.081
8/27/2017,3:00:00,0,0.825,17.877
8/27/2017,3:15:00,0,0.8241,17.567
8/27/2017,3:30:00,0,0.8244,17.312
8/27/2017,3:45:00,0,0.8248,17.183
8/27/2017,4:00:00,0,0.8245,17.105
8/27/2017,4:15:00,0,0.8247,16.926
8/27/2017,4:30:00,0,0.825,16.834
8/27/2017,4:45:00,0,0.8251,16.536
8/27/2017,5:00:00,0,0.8252,16.399
8/27/2017,5:15:00,0,0.8253,16.293
8/27/2017,5:30:00,0,0.8252,16.272
8/27/2017,5:45:00,0,0.8248,16.246
8/27/2017,6:00:00,0,0.8264,16.209
8/27/2017,6:15:00,0,0.827,16.253
8/27/2017,6:30:00,0,0.8275,16.161
8/27/2017,6:45:00,0,0.8289,16.028
8/27/2017,7:00:00,0,0.8289,16.179
8/27/2017,7:15:00,0,0.8289,16.374
8/27/2017,7:30:00,0,0.8287,16.612
8/27/2017,7:45:00,0,0.8296,17.134
8/27/2017,8:00:00,0,0.8298,17.318
8/27/2017,8:15:00,0,0.831,17.267
8/27/2017,8:30:00,0,0.8302,17.404
8/27/2017,8:45:00,0,0.828,17.642
8/27/2017,9:00:00,0,0.8287,18.027
8/27/2017,9:15:00,0,0.8287,18.4
8/27/2017,9:30:00,0,0.8292,18.643
8/27/2017,9:45:00,0,0.8286,18.918
8/27/2017,10:00:00,0,0.8285,19.506
