Serial Number
	1023733
Project ID
	CWS
Location
	NFA
Level
	Unit
		m
	Offset
		0.00      m
	Altitude
		360       m
Temperature
	Unit
		Deg C
,Date,Time,100 ms,Level,Temperature
1,2015/08/05,10:45:00,0,1.1206,22.329
2,2015/08/05,11:00:00,0,1.1198,22.458
3,2015/08/05,11:15:00,0,1.1208,22.658
4,2015/08/05,11:30:00,0,1.1216,22.930
5,2015/08/05,11:45:00,0,1.1183,23.262
6,2015/08/05,12:00:00,0,1.1158,23.610
7,2015/08/05,12:15:00,0,1.1139,23.941
8,2015/08/05,12:30:00,0,1.1139,24.244
9,2015/08/05,12:45:00,0,1.1135,24.521
10,2015/08/05,13:00:00,0,1.1119,24.793
11,2015/08/05,13:15:00,0,1.1097,25.035
12,2015/08/05,13:30:00,0,1.1087,25.253
13,2015/08/05,13:45:00,0,1.1070,25.470
14,2015/08/05,14:00:00,0,1.1062,25.664
15,2015/08/05,14:15:00,0,1.1041,25.835
16,2015/08/05,14:30:00,0,1.1047,26.000
17,2015/08/05,14:45:00,0,1.1017,26.112
18,2015/08/05,15:00:00,0,1.0994,26.239
19,2015/08/05,15:15:00,0,1.0990,26.350
20,2015/08/05,15:30:00,0,1.0954,26.441
21,2015/08/05,15:45:00,0,1.0956,26.507
22,2015/08/05,16:00:00,0,1.0921,26.561
23,2015/08/05,16:15:00,0,1.0909,26.608
24,2015/08/05,16:30:00,0,1.0882,26.639
25,2015/08/05,16:45:00,0,1.0872,26.621
26,2015/08/05,17:00:00,0,1.0892,26.601
27,2015/08/05,17:15:00,0,1.0869,26.540
28,2015/08/05,17:30:00,0,1.0862,26.488
29,2015/08/05,17:45:00,0,1.0852,26.390
30,2015/08/05,18:00:00,0,1.0815,26.277
31,2015/08/05,18:15:00,0,1.0847,26.125
32,2015/08/05,18:30:00,0,1.0828,25.889
33,2015/08/05,18:45:00,0,1.0831,25.605
34,2015/08/05,19:00:00,0,1.0843,25.323
35,2015/08/05,19:15:00,0,1.0832,25.106
36,2015/08/05,19:30:00,0,1.0864,24.941
37,2015/08/05,19:45:00,0,1.0852,24.803
38,2015/08/05,20:00:00,0,1.0865,24.679
39,2015/08/05,20:15:00,0,1.0896,24.569
40,2015/08/05,20:30:00,0,1.0882,24.472
41,2015/08/05,20:45:00,0,1.0881,24.372
42,2015/08/05,21:00:00,0,1.0904,24.268
43,2015/08/05,21:15:00,0,1.0923,24.172
44,2015/08/05,21:30:00,0,1.0916,24.080
45,2015/08/05,21:45:00,0,1.0921,23.992
46,2015/08/05,22:00:00,0,1.0929,23.913
47,2015/08/05,22:15:00,0,1.0924,23.837
48,2015/08/05,22:30:00,0,1.0913,23.762
49,2015/08/05,22:45:00,0,1.0902,23.684
50,2015/08/05,23:00:00,0,1.0915,23.604
51,2015/08/05,23:15:00,0,1.0904,23.518
52,2015/08/05,23:30:00,0,1.0916,23.434
53,2015/08/05,23:45:00,0,1.0921,23.350
54,2015/08/06,00:00:00,0,1.0934,23.270
55,2015/08/06,00:15:00,0,1.0942,23.196
56,2015/08/06,00:30:00,0,1.0949,23.122
57,2015/08/06,00:45:00,0,1.0941,23.051
58,2015/08/06,01:00:00,0,1.0947,22.980
59,2015/08/06,01:15:00,0,1.0944,22.912
60,2015/08/06,01:30:00,0,1.0970,22.856
61,2015/08/06,01:45:00,0,1.0952,22.798
62,2015/08/06,02:00:00,0,1.0947,22.740
63,2015/08/06,02:15:00,0,1.0969,22.690
64,2015/08/06,02:30:00,0,1.0952,22.634
65,2015/08/06,02:45:00,0,1.0931,22.578
66,2015/08/06,03:00:00,0,1.0951,22.524
67,2015/08/06,03:15:00,0,1.0947,22.467
68,2015/08/06,03:30:00,0,1.0969,22.411
69,2015/08/06,03:45:00,0,1.0961,22.356
70,2015/08/06,04:00:00,0,1.0960,22.301
71,2015/08/06,04:15:00,0,1.0949,22.244
72,2015/08/06,04:30:00,0,1.0956,22.185
73,2015/08/06,04:45:00,0,1.0950,22.131
74,2015/08/06,05:00:00,0,1.0954,22.072
75,2015/08/06,05:15:00,0,1.0948,22.017
76,2015/08/06,05:30:00,0,1.0941,21.957
77,2015/08/06,05:45:00,0,1.0965,21.903
78,2015/08/06,06:00:00,0,1.0943,21.848
79,2015/08/06,06:15:00,0,1.0957,21.790
80,2015/08/06,06:30:00,0,1.0949,21.741
81,2015/08/06,06:45:00,0,1.0940,21.695
82,2015/08/06,07:00:00,0,1.0930,21.651
83,2015/08/06,07:15:00,0,1.0922,21.617
84,2015/08/06,07:30:00,0,1.0926,21.581
85,2015/08/06,07:45:00,0,1.0909,21.549
86,2015/08/06,08:00:00,0,1.0904,21.525
87,2015/08/06,08:15:00,0,1.0886,21.529
88,2015/08/06,08:30:00,0,1.0890,21.549
89,2015/08/06,08:45:00,0,1.0901,21.618
90,2015/08/06,09:00:00,0,1.0882,21.681
91,2015/08/06,09:15:00,0,1.0875,21.762
92,2015/08/06,09:30:00,0,1.0846,21.805
93,2015/08/06,09:45:00,0,1.0820,21.900
94,2015/08/06,10:00:00,0,1.0827,21.990
95,2015/08/06,10:15:00,0,1.0809,22.050
96,2015/08/06,10:30:00,0,1.0814,22.171
97,2015/08/06,10:45:00,0,1.0793,22.300
98,2015/08/06,11:00:00,0,1.0793,22.445
99,2015/08/06,11:15:00,0,1.0761,22.613
100,2015/08/06,11:30:00,0,1.0757,22.862
101,2015/08/06,11:45:00,0,1.0747,23.059
102,2015/08/06,12:00:00,0,1.0751,23.188
103,2015/08/06,12:15:00,0,1.0769,23.378
104,2015/08/06,12:30:00,0,1.0750,23.576
105,2015/08/06,12:45:00,0,1.0739,23.696
106,2015/08/06,13:00:00,0,1.0716,23.868
107,2015/08/06,13:15:00,0,1.0692,23.958
108,2015/08/06,13:30:00,0,1.0682,24.021
109,2015/08/06,13:45:00,0,1.0688,24.094
110,2015/08/06,14:00:00,0,1.0664,24.167
111,2015/08/06,14:15:00,0,1.0663,24.199
112,2015/08/06,14:30:00,0,1.0679,24.250
113,2015/08/06,14:45:00,0,1.0665,24.234
114,2015/08/06,15:00:00,0,1.0638,24.252
115,2015/08/06,15:15:00,0,1.0608,24.277
116,2015/08/06,15:30:00,0,1.0628,24.277
117,2015/08/06,15:45:00,0,1.0573,24.281
118,2015/08/06,16:00:00,0,1.0557,24.298
119,2015/08/06,16:15:00,0,1.0555,24.313
120,2015/08/06,16:30:00,0,1.0546,24.315
121,2015/08/06,16:45:00,0,1.0525,24.312
122,2015/08/06,17:00:00,0,1.0533,24.303
123,2015/08/06,17:15:00,0,1.0536,24.265
124,2015/08/06,17:30:00,0,1.0517,24.215
125,2015/08/06,17:45:00,0,1.0492,24.179
126,2015/08/06,18:00:00,0,1.0496,24.165
127,2015/08/06,18:15:00,0,1.0499,24.089
128,2015/08/06,18:30:00,0,1.0466,24.050
129,2015/08/06,18:45:00,0,1.0515,23.974
130,2015/08/06,19:00:00,0,1.0504,23.857
131,2015/08/06,19:15:00,0,1.0496,23.769
132,2015/08/06,19:30:00,0,1.0479,23.724
133,2015/08/06,19:45:00,0,1.0491,23.649
134,2015/08/06,20:00:00,0,1.0511,23.566
135,2015/08/06,20:15:00,0,1.0495,23.497
136,2015/08/06,20:30:00,0,1.0493,23.426
137,2015/08/06,20:45:00,0,1.0509,23.357
138,2015/08/06,21:00:00,0,1.0503,23.298
139,2015/08/06,21:15:00,0,1.0541,23.243
140,2015/08/06,21:30:00,0,1.0553,23.191
141,2015/08/06,21:45:00,0,1.0554,23.140
142,2015/08/06,22:00:00,0,1.0556,23.095
143,2015/08/06,22:15:00,0,1.0570,23.043
144,2015/08/06,22:30:00,0,1.0553,22.985
145,2015/08/06,22:45:00,0,1.0526,22.925
146,2015/08/06,23:00:00,0,1.0562,22.852
147,2015/08/06,23:15:00,0,1.0592,22.787
148,2015/08/06,23:30:00,0,1.0577,22.724
149,2015/08/06,23:45:00,0,1.0619,22.657
150,2015/08/07,00:00:00,0,1.0643,22.601
151,2015/08/07,00:15:00,0,1.0641,22.540
152,2015/08/07,00:30:00,0,1.0667,22.475
153,2015/08/07,00:45:00,0,1.0682,22.422
154,2015/08/07,01:00:00,0,1.0749,22.370
155,2015/08/07,01:15:00,0,1.0725,22.317
156,2015/08/07,01:30:00,0,1.0727,22.263
157,2015/08/07,01:45:00,0,1.0675,22.206
158,2015/08/07,02:00:00,0,1.0699,22.154
159,2015/08/07,02:15:00,0,1.0693,22.117
160,2015/08/07,02:30:00,0,1.0701,22.073
161,2015/08/07,02:45:00,0,1.0731,22.031
162,2015/08/07,03:00:00,0,1.0740,21.991
163,2015/08/07,03:15:00,0,1.0753,21.933
164,2015/08/07,03:30:00,0,1.0733,21.867
165,2015/08/07,03:45:00,0,1.0745,21.824
166,2015/08/07,04:00:00,0,1.0729,21.772
167,2015/08/07,04:15:00,0,1.0710,21.729
168,2015/08/07,04:30:00,0,1.0691,21.685
169,2015/08/07,04:45:00,0,1.0689,21.656
170,2015/08/07,05:00:00,0,1.0695,21.615
171,2015/08/07,05:15:00,0,1.0669,21.575
172,2015/08/07,05:30:00,0,1.0669,21.533
173,2015/08/07,05:45:00,0,1.0700,21.479
174,2015/08/07,06:00:00,0,1.0715,21.446
175,2015/08/07,06:15:00,0,1.0726,21.412
176,2015/08/07,06:30:00,0,1.0736,21.374
177,2015/08/07,06:45:00,0,1.0737,21.344
178,2015/08/07,07:00:00,0,1.0709,21.327
179,2015/08/07,07:15:00,0,1.0701,21.302
180,2015/08/07,07:30:00,0,1.0681,21.277
181,2015/08/07,07:45:00,0,1.0657,21.271
182,2015/08/07,08:00:00,0,1.0626,21.287
183,2015/08/07,08:15:00,0,1.0616,21.313
184,2015/08/07,08:30:00,0,1.0618,21.338
185,2015/08/07,08:45:00,0,1.0638,21.360
186,2015/08/07,09:00:00,0,1.0658,21.459
187,2015/08/07,09:15:00,0,1.0640,21.566
188,2015/08/07,09:30:00,0,1.0638,21.690
189,2015/08/07,09:45:00,0,1.0645,21.728
190,2015/08/07,10:00:00,0,1.0643,21.681
191,2015/08/07,10:15:00,0,1.0625,21.799
192,2015/08/07,10:30:00,0,1.0625,21.936
193,2015/08/07,10:45:00,0,1.0614,22.085
194,2015/08/07,11:00:00,0,1.0628,22.212
195,2015/08/07,11:15:00,0,1.0624,22.404
196,2015/08/07,11:30:00,0,1.0624,22.472
197,2015/08/07,11:45:00,0,1.0632,22.590
198,2015/08/07,12:00:00,0,1.0627,22.752
199,2015/08/07,12:15:00,0,1.0618,22.974
200,2015/08/07,12:30:00,0,1.0604,23.250
201,2015/08/07,12:45:00,0,1.0599,23.492
202,2015/08/07,13:00:00,0,1.0595,23.741
203,2015/08/07,13:15:00,0,1.0592,23.898
204,2015/08/07,13:30:00,0,1.0583,24.062
205,2015/08/07,13:45:00,0,1.0582,24.282
206,2015/08/07,14:00:00,0,1.0575,24.454
207,2015/08/07,14:15:00,0,1.0567,24.506
208,2015/08/07,14:30:00,0,1.0583,24.562
209,2015/08/07,14:45:00,0,1.0568,24.771
210,2015/08/07,15:00:00,0,1.0534,24.975
211,2015/08/07,15:15:00,0,1.0529,25.153
212,2015/08/07,15:30:00,0,1.0557,25.228
213,2015/08/07,15:45:00,0,1.0534,25.289
214,2015/08/07,16:00:00,0,1.0540,25.312
215,2015/08/07,16:15:00,0,1.0514,25.326
216,2015/08/07,16:30:00,0,1.0532,25.349
217,2015/08/07,16:45:00,0,1.0507,25.364
218,2015/08/07,17:00:00,0,1.0502,25.361
219,2015/08/07,17:15:00,0,1.0492,25.370
220,2015/08/07,17:30:00,0,1.0487,25.342
221,2015/08/07,17:45:00,0,1.0485,25.275
222,2015/08/07,18:00:00,0,1.0484,25.185
223,2015/08/07,18:15:00,0,1.0496,25.050
224,2015/08/07,18:30:00,0,1.0498,24.844
225,2015/08/07,18:45:00,0,1.0499,24.601
226,2015/08/07,19:00:00,0,1.0504,24.347
227,2015/08/07,19:15:00,0,1.0502,24.155
228,2015/08/07,19:30:00,0,1.0540,23.992
229,2015/08/07,19:45:00,0,1.0553,23.879
230,2015/08/07,20:00:00,0,1.0560,23.793
231,2015/08/07,20:15:00,0,1.0595,23.694
232,2015/08/07,20:30:00,0,1.0605,23.611
233,2015/08/07,20:45:00,0,1.0639,23.535
234,2015/08/07,21:00:00,0,1.0659,23.457
235,2015/08/07,21:15:00,0,1.0681,23.385
236,2015/08/07,21:30:00,0,1.0707,23.301
237,2015/08/07,21:45:00,0,1.0727,23.225
238,2015/08/07,22:00:00,0,1.0750,23.152
239,2015/08/07,22:15:00,0,1.0756,23.081
240,2015/08/07,22:30:00,0,1.0748,23.005
241,2015/08/07,22:45:00,0,1.0743,22.936
242,2015/08/07,23:00:00,0,1.0774,22.865
243,2015/08/07,23:15:00,0,1.0770,22.797
244,2015/08/07,23:30:00,0,1.0759,22.730
245,2015/08/07,23:45:00,0,1.0768,22.660
246,2015/08/08,00:00:00,0,1.0778,22.600
247,2015/08/08,00:15:00,0,1.0767,22.535
248,2015/08/08,00:30:00,0,1.0754,22.478
249,2015/08/08,00:45:00,0,1.0772,22.428
250,2015/08/08,01:00:00,0,1.0765,22.379
251,2015/08/08,01:15:00,0,1.0751,22.331
252,2015/08/08,01:30:00,0,1.0748,22.289
253,2015/08/08,01:45:00,0,1.0721,22.250
254,2015/08/08,02:00:00,0,1.0719,22.211
255,2015/08/08,02:15:00,0,1.0731,22.178
256,2015/08/08,02:30:00,0,1.0720,22.143
257,2015/08/08,02:45:00,0,1.0720,22.107
258,2015/08/08,03:00:00,0,1.0741,22.073
259,2015/08/08,03:15:00,0,1.0748,22.037
260,2015/08/08,03:30:00,0,1.0755,22.005
261,2015/08/08,03:45:00,0,1.0765,21.966
262,2015/08/08,04:00:00,0,1.0767,21.929
263,2015/08/08,04:15:00,0,1.0765,21.890
264,2015/08/08,04:30:00,0,1.0772,21.851
265,2015/08/08,04:45:00,0,1.0780,21.810
266,2015/08/08,05:00:00,0,1.0789,21.769
267,2015/08/08,05:15:00,0,1.0774,21.728
268,2015/08/08,05:30:00,0,1.0795,21.686
269,2015/08/08,05:45:00,0,1.0798,21.639
270,2015/08/08,06:00:00,0,1.0795,21.598
271,2015/08/08,06:15:00,0,1.0831,21.559
272,2015/08/08,06:30:00,0,1.0842,21.518
273,2015/08/08,06:45:00,0,1.0838,21.486
274,2015/08/08,07:00:00,0,1.0853,21.458
275,2015/08/08,07:15:00,0,1.0857,21.436
276,2015/08/08,07:30:00,0,1.0871,21.421
277,2015/08/08,07:45:00,0,1.0883,21.409
278,2015/08/08,08:00:00,0,1.0885,21.403
279,2015/08/08,08:15:00,0,1.0885,21.418
280,2015/08/08,08:30:00,0,1.0896,21.444
281,2015/08/08,08:45:00,0,1.0871,21.488
282,2015/08/08,09:00:00,0,1.0869,21.546
283,2015/08/08,09:15:00,0,1.0858,21.614
284,2015/08/08,09:30:00,0,1.0861,21.705
285,2015/08/08,09:45:00,0,1.0858,21.811
286,2015/08/08,10:00:00,0,1.0860,21.921
287,2015/08/08,10:15:00,0,1.0838,22.039
288,2015/08/08,10:30:00,0,1.0844,22.158
289,2015/08/08,10:45:00,0,1.0828,22.274
290,2015/08/08,11:00:00,0,1.0827,22.410
291,2015/08/08,11:15:00,0,1.0821,22.560
292,2015/08/08,11:30:00,0,1.0829,22.781
293,2015/08/08,11:45:00,0,1.0791,23.068
294,2015/08/08,12:00:00,0,1.0798,23.346
295,2015/08/08,12:15:00,0,1.0782,23.623
296,2015/08/08,12:30:00,0,1.0757,23.873
297,2015/08/08,12:45:00,0,1.0773,24.141
298,2015/08/08,13:00:00,0,1.0756,24.379
299,2015/08/08,13:15:00,0,1.0735,24.600
300,2015/08/08,13:30:00,0,1.0748,24.763
301,2015/08/08,13:45:00,0,1.0748,24.950
302,2015/08/08,14:00:00,0,1.0747,25.094
303,2015/08/08,14:15:00,0,1.0738,25.220
304,2015/08/08,14:30:00,0,1.0727,25.320
305,2015/08/08,14:45:00,0,1.0731,25.431
306,2015/08/08,15:00:00,0,1.0725,25.497
307,2015/08/08,15:15:00,0,1.0719,25.546
308,2015/08/08,15:30:00,0,1.0712,25.583
309,2015/08/08,15:45:00,0,1.0703,25.631
310,2015/08/08,16:00:00,0,1.0674,25.668
311,2015/08/08,16:15:00,0,1.0678,25.684
312,2015/08/08,16:30:00,0,1.0657,25.677
313,2015/08/08,16:45:00,0,1.0660,25.665
314,2015/08/08,17:00:00,0,1.0675,25.602
315,2015/08/08,17:15:00,0,1.0684,25.550
316,2015/08/08,17:30:00,0,1.0682,25.510
317,2015/08/08,17:45:00,0,1.0677,25.435
318,2015/08/08,18:00:00,0,1.0694,25.335
319,2015/08/08,18:15:00,0,1.0670,25.180
320,2015/08/08,18:30:00,0,1.0674,24.987
321,2015/08/08,18:45:00,0,1.0682,24.786
322,2015/08/08,19:00:00,0,1.0686,24.583
323,2015/08/08,19:15:00,0,1.0685,24.412
324,2015/08/08,19:30:00,0,1.0695,24.278
325,2015/08/08,19:45:00,0,1.0698,24.170
326,2015/08/08,20:00:00,0,1.0690,24.061
327,2015/08/08,20:15:00,0,1.0748,23.956
328,2015/08/08,20:30:00,0,1.0768,23.869
329,2015/08/08,20:45:00,0,1.0769,23.789
330,2015/08/08,21:00:00,0,1.0802,23.709
331,2015/08/08,21:15:00,0,1.0806,23.626
332,2015/08/08,21:30:00,0,1.0832,23.543
333,2015/08/08,21:45:00,0,1.0832,23.459
334,2015/08/08,22:00:00,0,1.0854,23.381
335,2015/08/08,22:15:00,0,1.0865,23.305
336,2015/08/08,22:30:00,0,1.0845,23.236
337,2015/08/08,22:45:00,0,1.0867,23.164
338,2015/08/08,23:00:00,0,1.0858,23.093
339,2015/08/08,23:15:00,0,1.0845,23.026
340,2015/08/08,23:30:00,0,1.0869,22.955
341,2015/08/08,23:45:00,0,1.0875,22.887
342,2015/08/09,00:00:00,0,1.0875,22.814
343,2015/08/09,00:15:00,0,1.0880,22.744
344,2015/08/09,00:30:00,0,1.0896,22.676
345,2015/08/09,00:45:00,0,1.0895,22.611
346,2015/08/09,01:00:00,0,1.0885,22.550
347,2015/08/09,01:15:00,0,1.0887,22.491
348,2015/08/09,01:30:00,0,1.0900,22.435
349,2015/08/09,01:45:00,0,1.0915,22.381
350,2015/08/09,02:00:00,0,1.0897,22.330
351,2015/08/09,02:15:00,0,1.0893,22.280
352,2015/08/09,02:30:00,0,1.0888,22.229
353,2015/08/09,02:45:00,0,1.0891,22.179
354,2015/08/09,03:00:00,0,1.0884,22.127
355,2015/08/09,03:15:00,0,1.0911,22.077
356,2015/08/09,03:30:00,0,1.0906,22.027
357,2015/08/09,03:45:00,0,1.0924,21.979
358,2015/08/09,04:00:00,0,1.0913,21.927
359,2015/08/09,04:15:00,0,1.0930,21.878
360,2015/08/09,04:30:00,0,1.0925,21.826
361,2015/08/09,04:45:00,0,1.0932,21.775
362,2015/08/09,05:00:00,0,1.0914,21.726
363,2015/08/09,05:15:00,0,1.0947,21.672
364,2015/08/09,05:30:00,0,1.0921,21.623
365,2015/08/09,05:45:00,0,1.0928,21.572
366,2015/08/09,06:00:00,0,1.0936,21.521
367,2015/08/09,06:15:00,0,1.0935,21.475
368,2015/08/09,06:30:00,0,1.0964,21.431
369,2015/08/09,06:45:00,0,1.0967,21.391
370,2015/08/09,07:00:00,0,1.0972,21.354
371,2015/08/09,07:15:00,0,1.0983,21.322
372,2015/08/09,07:30:00,0,1.0985,21.291
373,2015/08/09,07:45:00,0,1.0986,21.266
374,2015/08/09,08:00:00,0,1.0977,21.245
375,2015/08/09,08:15:00,0,1.0958,21.241
376,2015/08/09,08:30:00,0,1.0966,21.275
377,2015/08/09,08:45:00,0,1.0957,21.313
378,2015/08/09,09:00:00,0,1.0951,21.392
379,2015/08/09,09:15:00,0,1.0934,21.507
380,2015/08/09,09:30:00,0,1.0912,21.616
381,2015/08/09,09:45:00,0,1.0897,21.732
382,2015/08/09,10:00:00,0,1.0875,21.860
383,2015/08/09,10:15:00,0,1.0851,21.967
384,2015/08/09,10:30:00,0,1.0829,22.096
385,2015/08/09,10:45:00,0,1.0838,22.248
386,2015/08/09,11:00:00,0,1.0829,22.386
387,2015/08/09,11:15:00,0,1.0821,22.559
388,2015/08/09,11:30:00,0,1.0822,22.790
389,2015/08/09,11:45:00,0,1.0813,23.060
390,2015/08/09,12:00:00,0,1.0785,23.417
391,2015/08/09,12:15:00,0,1.0780,23.765
392,2015/08/09,12:30:00,0,1.0782,24.085
393,2015/08/09,12:45:00,0,1.0786,24.363
394,2015/08/09,13:00:00,0,1.0766,24.671
395,2015/08/09,13:15:00,0,1.0758,24.905
396,2015/08/09,13:30:00,0,1.0758,25.112
397,2015/08/09,13:45:00,0,1.0754,25.329
398,2015/08/09,14:00:00,0,1.0761,25.497
399,2015/08/09,14:15:00,0,1.0735,25.622
400,2015/08/09,14:30:00,0,1.0753,25.758
401,2015/08/09,14:45:00,0,1.0761,25.851
402,2015/08/09,15:00:00,0,1.0724,25.958
403,2015/08/09,15:15:00,0,1.0733,26.046
404,2015/08/09,15:30:00,0,1.0716,26.116
405,2015/08/09,15:45:00,0,1.0706,26.148
406,2015/08/09,16:00:00,0,1.0695,26.172
407,2015/08/09,16:15:00,0,1.0670,26.227
408,2015/08/09,16:30:00,0,1.0662,26.226
409,2015/08/09,16:45:00,0,1.0658,26.195
410,2015/08/09,17:00:00,0,1.0654,26.147
411,2015/08/09,17:15:00,0,1.0636,26.076
412,2015/08/09,17:30:00,0,1.0623,26.012
413,2015/08/09,17:45:00,0,1.0612,25.919
414,2015/08/09,18:00:00,0,1.0605,25.879
415,2015/08/09,18:15:00,0,1.0595,25.727
416,2015/08/09,18:30:00,0,1.0568,25.520
417,2015/08/09,18:45:00,0,1.0565,25.262
418,2015/08/09,19:00:00,0,1.0562,25.035
419,2015/08/09,19:15:00,0,1.0581,24.828
420,2015/08/09,19:30:00,0,1.0601,24.672
421,2015/08/09,19:45:00,0,1.0611,24.550
422,2015/08/09,20:00:00,0,1.0638,24.420
423,2015/08/09,20:15:00,0,1.0648,24.279
424,2015/08/09,20:30:00,0,1.0691,24.154
425,2015/08/09,20:45:00,0,1.0689,24.051
426,2015/08/09,21:00:00,0,1.0706,23.960
427,2015/08/09,21:15:00,0,1.0732,23.882
428,2015/08/09,21:30:00,0,1.0748,23.796
429,2015/08/09,21:45:00,0,1.0757,23.709
430,2015/08/09,22:00:00,0,1.0766,23.635
431,2015/08/09,22:15:00,0,1.0779,23.558
432,2015/08/09,22:30:00,0,1.0782,23.487
433,2015/08/09,22:45:00,0,1.0783,23.418
434,2015/08/09,23:00:00,0,1.0780,23.350
435,2015/08/09,23:15:00,0,1.0788,23.283
436,2015/08/09,23:30:00,0,1.0800,23.224
437,2015/08/09,23:45:00,0,1.0791,23.165
438,2015/08/10,00:00:00,0,1.0796,23.109
439,2015/08/10,00:15:00,0,1.0787,23.054
440,2015/08/10,00:30:00,0,1.0777,23.004
441,2015/08/10,00:45:00,0,1.0773,22.953
442,2015/08/10,01:00:00,0,1.0779,22.900
443,2015/08/10,01:15:00,0,1.0792,22.860
444,2015/08/10,01:30:00,0,1.0760,22.810
445,2015/08/10,01:45:00,0,1.0754,22.771
446,2015/08/10,02:00:00,0,1.0765,22.727
447,2015/08/10,02:15:00,0,1.0764,22.683
448,2015/08/10,02:30:00,0,1.0770,22.644
449,2015/08/10,02:45:00,0,1.0782,22.602
450,2015/08/10,03:00:00,0,1.0764,22.558
451,2015/08/10,03:15:00,0,1.0758,22.510
452,2015/08/10,03:30:00,0,1.0731,22.466
453,2015/08/10,03:45:00,0,1.0741,22.426
454,2015/08/10,04:00:00,0,1.0739,22.383
455,2015/08/10,04:15:00,0,1.0726,22.336
456,2015/08/10,04:30:00,0,1.0726,22.288
457,2015/08/10,04:45:00,0,1.0712,22.234
458,2015/08/10,05:00:00,0,1.0720,22.190
459,2015/08/10,05:15:00,0,1.0722,22.137
460,2015/08/10,05:30:00,0,1.0717,22.082
461,2015/08/10,05:45:00,0,1.0722,22.032
462,2015/08/10,06:00:00,0,1.0710,21.977
463,2015/08/10,06:15:00,0,1.0731,21.925
464,2015/08/10,06:30:00,0,1.0744,21.871
465,2015/08/10,06:45:00,0,1.0770,21.824
466,2015/08/10,07:00:00,0,1.0779,21.779
467,2015/08/10,07:15:00,0,1.0781,21.743
468,2015/08/10,07:30:00,0,1.0794,21.706
469,2015/08/10,07:45:00,0,1.0808,21.668
470,2015/08/10,08:00:00,0,1.0830,21.641
471,2015/08/10,08:15:00,0,1.0816,21.618
472,2015/08/10,08:30:00,0,1.0818,21.635
473,2015/08/10,08:45:00,0,1.0812,21.664
474,2015/08/10,09:00:00,0,1.0797,21.745
475,2015/08/10,09:15:00,0,1.0788,21.857
476,2015/08/10,09:30:00,0,1.0801,21.942
477,2015/08/10,09:45:00,0,1.0781,22.034
478,2015/08/10,10:00:00,0,1.0759,22.108
479,2015/08/10,10:15:00,0,1.0748,22.181
480,2015/08/10,10:30:00,0,1.0746,22.282
481,2015/08/10,10:45:00,0,1.0727,22.434
482,2015/08/10,11:00:00,0,1.0720,22.571
483,2015/08/10,11:15:00,0,1.0728,22.731
484,2015/08/10,11:30:00,0,1.0727,22.947
485,2015/08/10,11:45:00,0,1.0707,23.249
486,2015/08/10,12:00:00,0,1.0689,23.576
487,2015/08/10,12:15:00,0,1.0703,23.894
488,2015/08/10,12:30:00,0,1.0674,24.196
489,2015/08/10,12:45:00,0,1.0662,24.481
490,2015/08/10,13:00:00,0,1.0627,24.759
491,2015/08/10,13:15:00,0,1.0641,24.903
492,2015/08/10,13:30:00,0,1.0646,25.090
493,2015/08/10,13:45:00,0,1.0633,25.232
494,2015/08/10,14:00:00,0,1.0641,25.407
495,2015/08/10,14:15:00,0,1.0635,25.586
496,2015/08/10,14:30:00,0,1.0639,25.713
497,2015/08/10,14:45:00,0,1.0647,25.827
498,2015/08/10,15:00:00,0,1.0634,25.920
499,2015/08/10,15:15:00,0,1.0622,26.013
500,2015/08/10,15:30:00,0,1.0615,26.031
501,2015/08/10,15:45:00,0,1.0598,26.054
502,2015/08/10,16:00:00,0,1.0588,26.096
503,2015/08/10,16:15:00,0,1.0571,26.109
504,2015/08/10,16:30:00,0,1.0544,26.085
505,2015/08/10,16:45:00,0,1.0579,26.054
506,2015/08/10,17:00:00,0,1.0570,26.035
507,2015/08/10,17:15:00,0,1.0569,25.965
508,2015/08/10,17:30:00,0,1.0573,25.859
509,2015/08/10,17:45:00,0,1.0568,25.699
510,2015/08/10,18:00:00,0,1.0571,25.580
511,2015/08/10,18:15:00,0,1.0556,25.374
512,2015/08/10,18:30:00,0,1.0560,25.144
513,2015/08/10,18:45:00,0,1.0557,24.907
514,2015/08/10,19:00:00,0,1.0585,24.669
515,2015/08/10,19:15:00,0,1.0585,24.470
516,2015/08/10,19:30:00,0,1.0606,24.320
517,2015/08/10,19:45:00,0,1.0615,24.164
518,2015/08/10,20:00:00,0,1.0615,24.059
519,2015/08/10,20:15:00,0,1.0623,23.959
520,2015/08/10,20:30:00,0,1.0640,23.856
521,2015/08/10,20:45:00,0,1.0656,23.744
522,2015/08/10,21:00:00,0,1.0673,23.653
523,2015/08/10,21:15:00,0,1.0709,23.582
524,2015/08/10,21:30:00,0,1.0703,23.524
525,2015/08/10,21:45:00,0,1.0721,23.459
526,2015/08/10,22:00:00,0,1.0746,23.402
527,2015/08/10,22:15:00,0,1.0736,23.342
528,2015/08/10,22:30:00,0,1.0744,23.273
529,2015/08/10,22:45:00,0,1.0744,23.209
530,2015/08/10,23:00:00,0,1.0734,23.138
531,2015/08/10,23:15:00,0,1.0739,23.063
532,2015/08/10,23:30:00,0,1.0746,22.993
533,2015/08/10,23:45:00,0,1.0729,22.921
534,2015/08/11,00:00:00,0,1.0740,22.853
